id,title,price,images,description,tags,slug
946,Смартфон Мощный Pixel-946,45191,https://picsum.photos/seed/product-946-img-0/600/600;https://picsum.photos/seed/product-946-img-1/600/600,"Описание товара Смартфон Мощный Pixel-946. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;мощный,smartfon-moshchnyy-pixel-946
947,Ноутбук Быстрый Pixel-947,14049,https://picsum.photos/seed/product-947-img-0/600/600;https://picsum.photos/seed/product-947-img-1/600/600;https://picsum.photos/seed/product-947-img-2/600/600,"Описание товара Ноутбук Быстрый Pixel-947. Это отличный выбор, если вы ищете ноутбук. В комплекте 3 фото.",ноутбук;быстрый,noutbuk-bystryy-pixel-947
948,Чехол Флагманский Pixel-948,30927,https://picsum.photos/seed/product-948-img-0/600/600;https://picsum.photos/seed/product-948-img-1/600/600;https://picsum.photos/seed/product-948-img-2/600/600;https://picsum.photos/seed/product-948-img-3/600/600,"Описание товара Чехол Флагманский Pixel-948. Это отличный выбор, если вы ищете чехол. В комплекте 4 фото.",чехол;флагман,chekhol-flagmanskiy-pixel-948
949,Часы Стильный Pixel-949,30519,https://picsum.photos/seed/product-949-img-0/600/600;https://picsum.photos/seed/product-949-img-1/600/600;https://picsum.photos/seed/product-949-img-2/600/600;https://picsum.photos/seed/product-949-img-3/600/600;https://picsum.photos/seed/product-949-img-4/600/600,"Описание товара Часы Стильный Pixel-949. Это отличный выбор, если вы ищете часы. В комплекте 5 фото.",часы;стильный,chasy-stilnyy-pixel-949
950,Наушники Стильный Pixel-950,23886,https://picsum.photos/seed/product-950-img-0/600/600;https://picsum.photos/seed/product-950-img-1/600/600;https://picsum.photos/seed/product-950-img-2/600/600;https://picsum.photos/seed/product-950-img-3/600/600;https://picsum.photos/seed/product-950-img-4/600/600,"Описание товара Наушники Стильный Pixel-950. Это отличный выбор, если вы ищете наушники. В комплекте 5 фото.",наушники;стильный,naushniki-stilnyy-pixel-950
951,Часы Красный Pixel-951,27442,https://picsum.photos/seed/product-951-img-0/600/600;https://picsum.photos/seed/product-951-img-1/600/600;https://picsum.photos/seed/product-951-img-2/600/600;https://picsum.photos/seed/product-951-img-3/600/600,"Описание товара Часы Красный Pixel-951. Это отличный выбор, если вы ищете часы. В комплекте 4 фото.",часы;красный,chasy-krasnyy-pixel-951
952,Ноутбук Бюджетный Pixel-952,23764,https://picsum.photos/seed/product-952-img-0/600/600;https://picsum.photos/seed/product-952-img-1/600/600;https://picsum.photos/seed/product-952-img-2/600/600;https://picsum.photos/seed/product-952-img-3/600/600;https://picsum.photos/seed/product-952-img-4/600/600,"Описание товара Ноутбук Бюджетный Pixel-952. Это отличный выбор, если вы ищете ноутбук. В комплекте 5 фото.",ноутбук;бюджет,noutbuk-byudzhetnyy-pixel-952
953,Наушники Бюджетный Pixel-953,27583,https://picsum.photos/seed/product-953-img-0/600/600;https://picsum.photos/seed/product-953-img-1/600/600;https://picsum.photos/seed/product-953-img-2/600/600;https://picsum.photos/seed/product-953-img-3/600/600;https://picsum.photos/seed/product-953-img-4/600/600,"Описание товара Наушники Бюджетный Pixel-953. Это отличный выбор, если вы ищете наушники. В комплекте 5 фото.",наушники;бюджет,naushniki-byudzhetnyy-pixel-953
954,Часы Красный Pixel-954,37332,https://picsum.photos/seed/product-954-img-0/600/600;https://picsum.photos/seed/product-954-img-1/600/600,"Описание товара Часы Красный Pixel-954. Это отличный выбор, если вы ищете часы. В комплекте 2 фото.",часы;красный,chasy-krasnyy-pixel-954
955,Наушники Стильный Pixel-955,44247,https://picsum.photos/seed/product-955-img-0/600/600;https://picsum.photos/seed/product-955-img-1/600/600,"Описание товара Наушники Стильный Pixel-955. Это отличный выбор, если вы ищете наушники. В комплекте 2 фото.",наушники;стильный,naushniki-stilnyy-pixel-955
956,Ноутбук Бюджетный Pixel-956,11889,https://picsum.photos/seed/product-956-img-0/600/600;https://picsum.photos/seed/product-956-img-1/600/600;https://picsum.photos/seed/product-956-img-2/600/600;https://picsum.photos/seed/product-956-img-3/600/600;https://picsum.photos/seed/product-956-img-4/600/600,"Описание товара Ноутбук Бюджетный Pixel-956. Это отличный выбор, если вы ищете ноутбук. В комплекте 5 фото.",ноутбук;бюджет,noutbuk-byudzhetnyy-pixel-956
957,Ноутбук Флагманский Pixel-957,42197,https://picsum.photos/seed/product-957-img-0/600/600;https://picsum.photos/seed/product-957-img-1/600/600;https://picsum.photos/seed/product-957-img-2/600/600;https://picsum.photos/seed/product-957-img-3/600/600;https://picsum.photos/seed/product-957-img-4/600/600,"Описание товара Ноутбук Флагманский Pixel-957. Это отличный выбор, если вы ищете ноутбук. В комплекте 5 фото.",ноутбук;флагман,noutbuk-flagmanskiy-pixel-957
958,Часы Красный Pixel-958,6229,https://picsum.photos/seed/product-958-img-0/600/600;https://picsum.photos/seed/product-958-img-1/600/600;https://picsum.photos/seed/product-958-img-2/600/600;https://picsum.photos/seed/product-958-img-3/600/600,"Описание товара Часы Красный Pixel-958. Это отличный выбор, если вы ищете часы. В комплекте 4 фото.",часы;красный,chasy-krasnyy-pixel-958
959,Чехол Красный Pixel-959,27510,https://picsum.photos/seed/product-959-img-0/600/600;https://picsum.photos/seed/product-959-img-1/600/600;https://picsum.photos/seed/product-959-img-2/600/600,"Описание товара Чехол Красный Pixel-959. Это отличный выбор, если вы ищете чехол. В комплекте 3 фото.",чехол;красный,chekhol-krasnyy-pixel-959
960,Часы Мощный Pixel-960,18503,https://picsum.photos/seed/product-960-img-0/600/600;https://picsum.photos/seed/product-960-img-1/600/600;https://picsum.photos/seed/product-960-img-2/600/600,"Описание товара Часы Мощный Pixel-960. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;мощный,chasy-moshchnyy-pixel-960
961,Чехол Флагманский Pixel-961,22097,https://picsum.photos/seed/product-961-img-0/600/600;https://picsum.photos/seed/product-961-img-1/600/600;https://picsum.photos/seed/product-961-img-2/600/600;https://picsum.photos/seed/product-961-img-3/600/600;https://picsum.photos/seed/product-961-img-4/600/600,"Описание товара Чехол Флагманский Pixel-961. Это отличный выбор, если вы ищете чехол. В комплекте 5 фото.",чехол;флагман,chekhol-flagmanskiy-pixel-961
962,Часы Мощный Pixel-962,42644,https://picsum.photos/seed/product-962-img-0/600/600;https://picsum.photos/seed/product-962-img-1/600/600;https://picsum.photos/seed/product-962-img-2/600/600;https://picsum.photos/seed/product-962-img-3/600/600;https://picsum.photos/seed/product-962-img-4/600/600,"Описание товара Часы Мощный Pixel-962. Это отличный выбор, если вы ищете часы. В комплекте 5 фото.",часы;мощный,chasy-moshchnyy-pixel-962
963,Чехол Быстрый Pixel-963,1720,https://picsum.photos/seed/product-963-img-0/600/600;https://picsum.photos/seed/product-963-img-1/600/600;https://picsum.photos/seed/product-963-img-2/600/600;https://picsum.photos/seed/product-963-img-3/600/600;https://picsum.photos/seed/product-963-img-4/600/600,"Описание товара Чехол Быстрый Pixel-963. Это отличный выбор, если вы ищете чехол. В комплекте 5 фото.",чехол;быстрый,chekhol-bystryy-pixel-963
964,Смартфон Мощный Pixel-964,41996,https://picsum.photos/seed/product-964-img-0/600/600;https://picsum.photos/seed/product-964-img-1/600/600;https://picsum.photos/seed/product-964-img-2/600/600;https://picsum.photos/seed/product-964-img-3/600/600;https://picsum.photos/seed/product-964-img-4/600/600,"Описание товара Смартфон Мощный Pixel-964. Это отличный выбор, если вы ищете смартфон. В комплекте 5 фото.",смартфон;мощный,smartfon-moshchnyy-pixel-964
